ensembl	adj_p	p	t	B	logfc	entrez_id
ENSG00000010270	5.62e-6	9.33e-7	-5.82	5.27227	-1.06327293	83930
ENSG00000185313	5.62e-6	9.34e-7	5.82	5.2711689	0.15261733	6336
ENSG00000230525	5.63e-6	9.34e-7	5.82	5.2707575	0.11893573	101060019
ENSG00000147164	5.63e-6	9.34e-7	-5.82	5.2705201	-0.91551866	29934
ENSG00000224597	5.64e-6	9.37e-7	5.82	5.2673693	1.29334433	102724316
ENSG00000187758	5.64e-6	9.38e-7	5.82	5.2669486	0.2548092	124
ENSG00000168228	5.65e-6	9.39e-7	5.82	5.2652158	0.18028379	29063
ENSG00000116670	5.66e-6	9.4e-7	-5.82	5.2645461	-1.27348977	10459
ENSG00000198271	5.66e-6	9.41e-7	5.82	5.2633311	0.61834058	85289
ENSG00000271303	5.66e-6	9.41e-7	-5.82	5.2632051	-1.13437673	140809
ENSG00000109208	5.66e-6	9.41e-7	5.82	5.2631595	0.13805359	26952
ENSG00000174953	5.66e-6	9.42e-7	-5.82	5.2630723	-1.38417938	170506
ENSG00000281763	5.66e-6	9.42e-7	-5.82	5.2630723	-1.38417938	170506
ENSG00000241469	5.66e-6	9.42e-7	5.82	5.2627889	0.11563907	151658
ENSG00000103495	5.67e-6	9.43e-7	-5.82	5.2611347	-1.8334347	4150
ENSG00000162585	5.67e-6	9.44e-7	5.82	5.2606067	0.62451359	199990
ENSG00000100138	5.68e-6	9.46e-7	5.82	5.2586224	0.92578513	4809
ENSG00000135829	5.69e-6	9.48e-7	-5.81	5.2563532	-0.55378957	1660
ENSG00000252481	5.71e-6	9.5e-7	5.81	5.2538136	0.30193235	677768
ENSG00000102871	5.72e-6	9.52e-7	5.81	5.2516609	0.72504099	8717
ENSG00000180116	5.72e-6	9.53e-7	5.81	5.2509978	0.18079605	283461
ENSG00000250116	5.72e-6	9.54e-7	5.81	5.2504792	0.20368388	100506142
ENSG00000132003	5.73e-6	9.56e-7	5.81	5.2484722	0.10235443	65249
ENSG00000288360	5.73e-6	9.56e-7	5.81	5.2484722	0.10235443	65249
ENSG00000067533	5.73e-6	9.56e-7	-5.81	5.2480844	-1.00038387	51018
ENSG00000096746	5.74e-6	9.56e-7	-5.81	5.2478688	-0.76051889	3189
ENSG00000137501	5.74e-6	9.57e-7	-5.81	5.2469356	-2.41829632	54843
ENSG00000073614	5.74e-6	9.58e-7	-5.81	5.2462861	-1.61723351	5927
ENSG00000105662	5.75e-6	9.59e-7	5.81	5.2447826	0.23695101	23373
ENSG00000128881	5.75e-6	9.6e-7	5.81	5.2441168	0.13085711	146057
ENSG00000164187	5.75e-6	9.61e-7	5.81	5.2433214	0.44744751	92255
ENSG00000162763	5.76e-6	9.61e-7	5.81	5.242999	0.0873594	440699
ENSG00000170500	5.76e-6	9.61e-7	-5.81	5.2426745	-2.59468538	164832
ENSG00000132470	5.76e-6	9.62e-7	5.81	5.2416912	0.21817879	3691
ENSG00000196071	5.76e-6	9.62e-7	5.81	5.2415048	0.31939801	284521
ENSG00000184708	5.77e-6	9.63e-7	5.81	5.2407787	0.10583765	56478
ENSG00000116497	5.77e-6	9.64e-7	-5.81	5.2400765	-1.20451804	64766
ENSG00000214128	5.79e-6	9.67e-7	5.81	5.2367963	1.03610845	155006
ENSG00000185774	5.79e-6	9.68e-7	5.81	5.2359467	0.29572342	80333
ENSG00000281758	5.79e-6	9.68e-7	5.81	5.2359467	0.29572342	80333
ENSG00000166573	5.79e-6	9.68e-7	5.81	5.2354865	0.13924944	2587
ENSG00000018280	5.8e-6	9.69e-7	5.81	5.2348489	0.64486582	6556
ENSG00000084676	5.8e-6	9.69e-7	-5.81	5.2345176	-1.28427487	8648
ENSG00000163885	5.8e-6	9.7e-7	5.81	5.2340361	0.39918007	348807
ENSG00000276043	5.81e-6	9.72e-7	-5.81	5.2320271	-2.15087627	29128
ENSG00000095777	5.81e-6	9.72e-7	5.81	5.2312964	0.1368898	53904
ENSG00000139546	5.82e-6	9.74e-7	5.81	5.2293708	0.50657918	6895
ENSG00000142025	5.84e-6	9.77e-7	5.81	5.2269265	0.09873902	63946
ENSG00000203667	5.84e-6	9.77e-7	-5.81	5.226446	-1.91138037	116228
ENSG00000261715	5.84e-6	9.78e-7	5.81	5.2254773	0.72408956	101927900
ENSG00000122733	5.84e-6	9.78e-7	5.8	5.2251259	0.38434357	23349
ENSG00000102753	5.84e-6	9.79e-7	-5.8	5.2250048	-2.38604549	3839
ENSG00000196449	5.84e-6	9.79e-7	-5.8	5.2247502	-0.93682072	79693
ENSG00000182934	5.85e-6	9.8e-7	-5.8	5.2234292	-1.18142411	6734
ENSG00000067066	5.86e-6	9.82e-7	-5.8	5.2215653	-1.92581221	6672
ENSG00000134398	5.87e-6	9.83e-7	5.8	5.2201749	0.4358919	10595
ENSG00000172461	5.87e-6	9.84e-7	5.8	5.2192639	0.16618571	10690
ENSG00000108591	5.88e-6	9.86e-7	-5.8	5.2179096	-1.83629129	1819
ENSG00000230989	5.9e-6	9.89e-7	-5.8	5.2143787	-0.6573643	3281
ENSG00000153207	5.9e-6	9.89e-7	-5.8	5.2142884	-0.8912524	25909
ENSG00000133302	5.9e-6	9.89e-7	5.8	5.2141965	0.26174982	84250
ENSG00000105866	5.91e-6	9.91e-7	5.8	5.2126728	0.71872916	6671
ENSG00000268043	5.92e-6	9.94e-7	-5.8	5.2096323	-0.92062622	149013
ENSG00000212719	5.93e-6	9.95e-7	5.8	5.2084166	0.72979916	339263
ENSG00000198155	5.93e-6	9.95e-7	5.8	5.2081632	0.62851913	642280
ENSG00000010318	5.94e-6	9.98e-7	5.8	5.2052407	0.96627328	51533
ENSG00000063601	5.95e-6	1e-6	5.8	5.2027017	0.25739416	8776
ENSG00000231389	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000229685	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000168384	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000206291	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000224103	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000236177	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000235844	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000228163	5.97e-6	1.01e-6	-5.8	5.1983428	-1.87678793	3113
ENSG00000120910	5.97e-6	1.01e-6	5.8	5.1982436	0.10639614	5533
ENSG00000161654	5.98e-6	1.01e-6	-5.8	5.1974617	-1.46583307	124801
ENSG00000121022	5.99e-6	1.01e-6	-5.8	5.1950623	-1.23947582	10987
ENSG00000084623	6e-6	1.01e-6	-5.8	5.193855	-0.84988441	8668
ENSG00000206181	6e-6	1.01e-6	5.79	5.1936711	0.1843774	51224
ENSG00000205571	6.03e-6	1.02e-6	-5.79	5.1884112	-1.19316488	6607
ENSG00000273772	6.03e-6	1.02e-6	-5.79	5.1884112	-1.19316488	6607
ENSG00000277773	6.03e-6	1.02e-6	-5.79	5.1884112	-1.19316488	6607
ENSG00000172062	6.03e-6	1.02e-6	-5.79	5.1884112	-1.19316488	6606
ENSG00000275349	6.03e-6	1.02e-6	-5.79	5.1884112	-1.19316488	6606
ENSG00000064115	6.03e-6	1.02e-6	-5.79	5.1882253	-1.23958569	51768
ENSG00000136696	6.03e-6	1.02e-6	5.79	5.1881156	0.09906869	27177
ENSG00000138801	6.03e-6	1.02e-6	-5.79	5.1879301	-1.31925129	9061
ENSG00000127507	6.03e-6	1.02e-6	5.79	5.1878382	0.134985	30817
ENSG00000139910	6.03e-6	1.02e-6	5.79	5.1864108	0.35863439	4857
ENSG00000182287	6.04e-6	1.02e-6	-5.79	5.1859423	-2.28286522	8905
ENSG00000170734	6.04e-6	1.02e-6	5.79	5.1854738	0.69741474	5429
ENSG00000096968	6.04e-6	1.02e-6	-5.79	5.18462	-2.21727796	3717
ENSG00000126457	6.05e-6	1.02e-6	-5.79	5.1836757	-1.45189159	3276
ENSG00000133317	6.05e-6	1.02e-6	5.79	5.1834667	3.07800329	85329
ENSG00000116044	6.06e-6	1.02e-6	-5.79	5.1817374	-1.15091804	4780
ENSG00000253165	6.07e-6	1.02e-6	5.79	5.1793808	0.24357887	101927798
ENSG00000163516	6.07e-6	1.03e-6	5.79	5.1784578	0.75777012	55139
ENSG00000149507	6.07e-6	1.03e-6	5.79	5.1781505	0.16523945	219990
ENSG00000285422	6.07e-6	1.03e-6	5.79	5.1781505	0.16523945	219990
ENSG00000115353	6.08e-6	1.03e-6	5.79	5.1769671	0.08964334	6869
ENSG00000181619	6.08e-6	1.03e-6	5.79	5.1767177	0.17898834	64582
ENSG00000197951	6.09e-6	1.03e-6	5.79	5.1759748	0.5931154	58491
ENSG00000124391	6.09e-6	1.03e-6	5.79	5.1747804	0.54287004	27189
ENSG00000127870	6.09e-6	1.03e-6	-5.79	5.1744546	-1.21478805	6049
ENSG00000179295	6.1e-6	1.03e-6	-5.79	5.1739966	-1.66691264	5781
ENSG00000178149	6.1e-6	1.03e-6	-5.79	5.1723157	-1.4654181	55152
ENSG00000188994	6.1e-6	1.03e-6	5.79	5.172195	0.36193996	23036
ENSG00000101972	6.11e-6	1.03e-6	-5.79	5.1717387	-1.98876279	10735
ENSG00000155115	6.11e-6	1.03e-6	-5.79	5.1701665	-0.74782698	112495
ENSG00000130340	6.15e-6	1.04e-6	-5.79	5.1638677	-1.49976466	51429
ENSG00000171843	6.15e-6	1.04e-6	-5.79	5.1637606	-1.88495915	4300
ENSG00000103479	6.16e-6	1.04e-6	-5.79	5.1628436	-1.87272595	5934
ENSG00000185716	6.16e-6	1.04e-6	5.78	5.1620196	0.26468693	730094
ENSG00000284487	6.16e-6	1.04e-6	5.78	5.1620196	0.26468693	730094
ENSG00000005156	6.16e-6	1.04e-6	-5.78	5.1616683	-2.75726335	3980
ENSG00000143553	6.16e-6	1.04e-6	-5.78	5.1615975	-0.94597332	23557
ENSG00000102678	6.17e-6	1.04e-6	5.78	5.1606135	0.4494776	2254
ENSG00000105278	6.19e-6	1.05e-6	5.78	5.1565641	0.12224588	23217
ENSG00000280080	6.19e-6	1.05e-6	5.78	5.1563321	0.15471664	642757
ENSG00000183741	6.2e-6	1.05e-6	5.78	5.1554441	0.87742735	23466
ENSG00000249173	6.2e-6	1.05e-6	5.78	5.1553136	0.16247905	100506229
ENSG00000254838	6.21e-6	1.05e-6	5.78	5.153571	0.22749752	387751
ENSG00000198046	6.21e-6	1.05e-6	5.78	5.1527861	2.34197441	63934
ENSG00000223404	6.22e-6	1.05e-6	5.78	5.1511205	0.26539682	101930749
ENSG00000159388	6.23e-6	1.06e-6	-5.78	5.1497845	-2.12633445	7832
ENSG00000117751	6.23e-6	1.06e-6	-5.78	5.1490376	-1.07953662	5511
ENSG00000067369	6.23e-6	1.06e-6	-5.78	5.1485971	-0.87366411	7158
ENSG00000117400	6.23e-6	1.06e-6	5.78	5.1481495	0.07800083	4352
ENSG00000099956	6.25e-6	1.06e-6	5.78	5.1458006	0.10991425	6598
ENSG00000275837	6.25e-6	1.06e-6	5.78	5.1458006	0.10991425	6598
ENSG00000155903	6.25e-6	1.06e-6	-5.78	5.1450164	-1.45973935	5922
ENSG00000187792	6.26e-6	1.06e-6	5.78	5.143153	0.12856322	7621
ENSG00000006451	6.27e-6	1.06e-6	-5.78	5.1420451	-1.13981587	5898
ENSG00000185532	6.27e-6	1.07e-6	5.78	5.1408869	0.24619333	5592
ENSG00000262587	6.28e-6	1.07e-6	5.78	5.1393502	0.09703211	554206
ENSG00000081237	6.28e-6	1.07e-6	-5.78	5.1386798	-2.30873476	5788
ENSG00000262418	6.28e-6	1.07e-6	-5.78	5.1386798	-2.30873476	5788
ENSG00000012504	6.28e-6	1.07e-6	5.78	5.13851	0.72916452	9971
ENSG00000100296	6.3e-6	1.07e-6	5.78	5.1347565	1.13012866	8563
ENSG00000243749	6.31e-6	1.07e-6	-5.78	5.1340405	-1.76912795	100506144
ENSG00000018236	6.31e-6	1.07e-6	5.78	5.1339193	0.26244975	1272
ENSG00000239533	6.31e-6	1.07e-6	5.78	5.1338805	0.11538409	401634
ENSG00000174156	6.31e-6	1.07e-6	5.78	5.1327072	0.68526373	2940
ENSG00000178028	6.32e-6	1.08e-6	5.78	5.1310955	0.93965125	55929
ENSG00000204403	6.34e-6	1.08e-6	5.77	5.1281447	0.2036732	100506742
ENSG00000099889	6.34e-6	1.08e-6	5.77	5.1279038	0.61054326	421
ENSG00000144010	6.34e-6	1.08e-6	5.77	5.1275634	0.79989662	653192
ENSG00000144015	6.34e-6	1.08e-6	5.77	5.1275634	0.79989662	129868
ENSG00000127249	6.35e-6	1.08e-6	5.77	5.1249381	0.88592124	84239
ENSG00000214290	6.36e-6	1.08e-6	5.77	5.1237289	0.94374001	120376
ENSG00000232977	6.37e-6	1.09e-6	5.77	5.1211073	0.41169888	100506697
ENSG00000180712	6.38e-6	1.09e-6	5.77	5.1203219	0.13473813	728175
ENSG00000254377	6.38e-6	1.09e-6	5.77	5.1197983	0.25010797	100130155
ENSG00000031823	6.38e-6	1.09e-6	5.77	5.1193871	0.66998425	8498
ENSG00000120279	6.38e-6	1.09e-6	5.77	5.1192137	1.59214431	80177
ENSG00000099260	6.39e-6	1.09e-6	5.77	5.11848	2.2634448	54873
ENSG00000176774	6.39e-6	1.09e-6	5.77	5.1173865	0.17914492	286514
ENSG00000154553	6.41e-6	1.09e-6	5.77	5.1154791	0.08187517	27295
ENSG00000187109	6.41e-6	1.09e-6	5.77	5.1148162	1.04864686	4673
ENSG00000188313	6.41e-6	1.1e-6	-5.77	5.1139099	-1.4720244	5359
ENSG00000235740	6.42e-6	1.1e-6	5.77	5.113027	0.12833063	285740
ENSG00000197323	6.43e-6	1.1e-6	-5.77	5.1112675	-1.29184566	51592
ENSG00000181610	6.43e-6	1.1e-6	-5.77	5.1107448	-1.2517733	51649
ENSG00000164062	6.45e-6	1.1e-6	-5.77	5.107497	-1.23094283	327
ENSG00000196436	6.46e-6	1.1e-6	-5.77	5.1061519	-1.00496624	440348
ENSG00000196696	6.46e-6	1.1e-6	-5.77	5.1061519	-1.00496624	283970
ENSG00000154582	6.46e-6	1.1e-6	-5.77	5.1055492	-0.88376888	6921
ENSG00000268038	6.46e-6	1.11e-6	5.77	5.1049908	0.41647069	374890
ENSG00000144278	6.47e-6	1.11e-6	5.77	5.102756	0.18296525	114805
ENSG00000248469	6.48e-6	1.11e-6	5.77	5.1025076	0.10552713	100996385
ENSG00000165948	6.49e-6	1.11e-6	5.77	5.0999801	1.00850812	122509
ENSG00000276880	6.49e-6	1.11e-6	5.77	5.0999801	1.00850812	122509
ENSG00000100399	6.49e-6	1.11e-6	5.76	5.0990628	0.14145672	150356
ENSG00000114812	6.5e-6	1.11e-6	5.76	5.0986592	1.52267401	7433
ENSG00000169136	6.5e-6	1.11e-6	5.76	5.0981933	0.55882144	22809
ENSG00000179832	6.5e-6	1.11e-6	5.76	5.0978646	0.49436101	727957
ENSG00000129472	6.5e-6	1.11e-6	-5.76	5.0969022	-1.26045337	84932
ENSG00000169302	6.5e-6	1.11e-6	5.76	5.0965936	0.07557452	202374
ENSG00000145384	6.51e-6	1.12e-6	5.76	5.0959156	0.66938707	2169
ENSG00000174227	6.51e-6	1.12e-6	-5.76	5.0957751	-1.08267007	54872
ENSG00000232712	6.53e-6	1.12e-6	5.76	5.0919923	0.120094	101929591
ENSG00000175550	6.53e-6	1.12e-6	-5.76	5.0915176	-0.9825765	10589
ENSG00000178233	6.54e-6	1.12e-6	5.76	5.0909118	0.44289672	441151
ENSG00000160050	6.56e-6	1.13e-6	5.76	5.0869375	0.10712952	79140
ENSG00000167699	6.57e-6	1.13e-6	-5.76	5.084551	-1.24590014	51031
ENSG00000146083	6.57e-6	1.13e-6	-5.76	5.0839612	-0.84055675	22838
ENSG00000136824	6.58e-6	1.13e-6	-5.76	5.0833301	-1.7457291	10592
ENSG00000170638	6.58e-6	1.13e-6	5.76	5.0823024	0.87527722	80305
ENSG00000150938	6.59e-6	1.13e-6	5.76	5.0808757	1.2659567	51232
ENSG00000277354	6.59e-6	1.13e-6	5.76	5.0808757	1.2659567	51232
ENSG00000222047	6.59e-6	1.13e-6	5.76	5.0803106	0.25754564	414236
ENSG00000013297	6.6e-6	1.14e-6	5.76	5.0786408	0.18468651	5010
ENSG00000023516	6.62e-6	1.14e-6	-5.76	5.0758868	-1.64800792	11215
ENSG00000285347	6.62e-6	1.14e-6	5.76	5.0749476	0.89740021	149684
ENSG00000101425	6.62e-6	1.14e-6	5.76	5.0749476	0.89740021	671
ENSG00000138138	6.63e-6	1.14e-6	-5.76	5.0746694	-0.8786878	84896
ENSG00000283024	6.63e-6	1.14e-6	-5.76	5.0746694	-0.8786878	84896
ENSG00000213578	6.63e-6	1.14e-6	5.76	5.074192	0.57447605	594855
ENSG00000155463	6.65e-6	1.14e-6	-5.76	5.0706305	-0.99195989	5018
ENSG00000068903	6.66e-6	1.15e-6	5.76	5.0698082	0.56180407	22933
ENSG00000283100	6.66e-6	1.15e-6	5.76	5.0698082	0.56180407	22933
ENSG00000092203	6.66e-6	1.15e-6	-5.76	5.0688498	-1.39186202	9878
ENSG00000033867	6.67e-6	1.15e-6	5.75	5.0666523	0.2499668	9497
ENSG00000176383	6.69e-6	1.15e-6	5.75	5.06407	0.62177308	79369
ENSG00000072274	6.7e-6	1.15e-6	-5.75	5.0623067	-1.95128411	7037
ENSG00000236882	6.7e-6	1.15e-6	5.75	5.0621438	0.79988077	202299
ENSG00000102225	6.7e-6	1.15e-6	-5.75	5.0618162	-1.12883911	5127
ENSG00000154269	6.72e-6	1.16e-6	5.75	5.0589975	0.17950809	5169
ENSG00000167797	6.74e-6	1.16e-6	-5.75	5.0564365	-1.18123465	10263
ENSG00000230461	6.74e-6	1.16e-6	5.75	5.0553967	0.11640205	100505832
ENSG00000155330	6.74e-6	1.16e-6	5.75	5.0545912	0.11182214	388272
ENSG00000081377	6.75e-6	1.16e-6	5.75	5.0538482	0.12643707	8555
ENSG00000240045	6.75e-6	1.16e-6	5.75	5.0533954	0.28753158	100507537
ENSG00000197548	6.75e-6	1.16e-6	-5.75	5.0533563	-0.99015105	10533
ENSG00000251632	6.75e-6	1.17e-6	5.75	5.0525977	0.10072071	105377443
ENSG00000189292	6.78e-6	1.17e-6	5.75	5.0489721	2.05452306	285016
ENSG00000136487	6.78e-6	1.17e-6	5.75	5.0489168	0.09030649	2689
ENSG00000259384	6.78e-6	1.17e-6	5.75	5.0489168	0.09030649	2688
ENSG00000204414	6.78e-6	1.17e-6	5.75	5.0489168	0.09030649	1444
ENSG00000136488	6.78e-6	1.17e-6	5.75	5.0489168	0.09030649	1442
ENSG00000087586	6.78e-6	1.17e-6	-5.75	5.0482542	-1.60007782	6790
ENSG00000175229	6.78e-6	1.17e-6	5.75	5.0470883	0.12877829	89792
ENSG00000173113	6.78e-6	1.17e-6	-5.75	5.0470424	-0.64269988	51504
ENSG00000071564	6.78e-6	1.17e-6	5.75	5.0467851	0.66820092	6929
ENSG00000169604	6.78e-6	1.17e-6	-5.75	5.0464118	-1.42638473	84168
ENSG00000198909	6.78e-6	1.17e-6	5.75	5.0463059	1.01145973	4215
ENSG00000116791	6.79e-6	1.17e-6	-5.75	5.0454918	-1.76669235	1429
ENSG00000120664	6.81e-6	1.18e-6	5.75	5.0422323	0.43935967	100507135
ENSG00000007306	6.82e-6	1.18e-6	5.75	5.0397133	0.14782253	1087
ENSG00000280501	6.82e-6	1.18e-6	5.75	5.0397133	0.14782253	1087
ENSG00000105352	6.84e-6	1.18e-6	5.75	5.0367696	0.12406719	1089
ENSG00000274131	6.84e-6	1.18e-6	5.75	5.0367696	0.12406719	1089
ENSG00000129862	6.86e-6	1.19e-6	5.74	5.0335946	0.81939663	353513
ENSG00000129864	6.86e-6	1.19e-6	5.74	5.0335946	0.81939663	353513
ENSG00000099901	6.88e-6	1.19e-6	-5.74	5.0310683	-0.99001405	5902
ENSG00000197774	6.88e-6	1.19e-6	-5.74	5.0307763	-1.51663671	197342
ENSG00000196376	6.91e-6	1.2e-6	5.74	5.0261643	0.16258973	222553
ENSG00000269190	6.91e-6	1.2e-6	5.74	5.0256833	1.21814639	115290
ENSG00000282954	6.91e-6	1.2e-6	5.74	5.0256833	1.21814639	115290
ENSG00000253658	6.93e-6	1.2e-6	5.74	5.0229394	0.40729116	100505718
ENSG00000095110	6.93e-6	1.2e-6	5.74	5.0221681	0.30488874	120400
ENSG00000110619	6.94e-6	1.2e-6	-5.74	5.0213945	-1.54761288	833
ENSG00000278191	6.94e-6	1.2e-6	-5.74	5.0213945	-1.54761288	833
ENSG00000271254	6.94e-6	1.2e-6	-5.74	5.0205621	-1.1843038	102724250
ENSG00000219481	6.94e-6	1.2e-6	-5.74	5.0205621	-1.1843038	55672
ENSG00000197410	6.94e-6	1.2e-6	5.74	5.0204552	0.38270729	54798
ENSG00000284227	6.94e-6	1.2e-6	5.74	5.0204552	0.38270729	54798
ENSG00000176472	6.95e-6	1.21e-6	5.74	5.0193271	0.76452823	284346
ENSG00000120685	6.96e-6	1.21e-6	-5.74	5.017799	-2.03448563	80209
ENSG00000164916	6.96e-6	1.21e-6	5.74	5.0170793	0.25828902	221937
ENSG00000184434	6.96e-6	1.21e-6	5.74	5.0165643	0.16936532	64922
ENSG00000173064	6.98e-6	1.21e-6	5.74	5.0144987	0.36423047	283450
ENSG00000187600	6.99e-6	1.21e-6	5.74	5.0123074	0.1138694	101805491
ENSG00000284701	6.99e-6	1.21e-6	5.74	5.0123074	0.1138694	388946
ENSG00000167751	7e-6	1.22e-6	5.74	5.010861	0.10160896	3817
ENSG00000183520	7e-6	1.22e-6	5.74	5.0105432	0.08290242	51118
ENSG00000119844	7.01e-6	1.22e-6	-5.74	5.0090163	-0.77666217	54812
ENSG00000144713	7.01e-6	1.22e-6	5.74	5.0089236	0.3857687	6161
ENSG00000216937	7.01e-6	1.22e-6	5.74	5.0085725	0.78264058	79741
ENSG00000100982	7.01e-6	1.22e-6	5.74	5.0085146	0.26996991	63935
ENSG00000083067	7.01e-6	1.22e-6	5.74	5.0083371	0.10842301	80036
ENSG00000231119	7.01e-6	1.22e-6	5.74	5.0079018	0.16292347	101927377
ENSG00000198863	7.02e-6	1.22e-6	-5.74	5.0063047	-1.43790448	146923
ENSG00000106299	7.03e-6	1.22e-6	-5.74	5.0049298	-0.8891813	8976
ENSG00000113073	7.07e-6	1.23e-6	5.73	4.998386	0.40386859	83697
ENSG00000182771	7.07e-6	1.23e-6	5.73	4.9981822	0.45676566	2894
ENSG00000183340	7.08e-6	1.23e-6	5.73	4.9976542	1.29677551	8690
ENSG00000076067	7.09e-6	1.23e-6	5.73	4.9961873	0.20282557	5939
ENSG00000204308	7.09e-6	1.23e-6	-5.73	4.9961032	-0.8078388	6048
ENSG00000225452	7.09e-6	1.23e-6	-5.73	4.9961032	-0.8078388	6048
ENSG00000183574	7.09e-6	1.23e-6	-5.73	4.9961032	-0.8078388	6048
ENSG00000228405	7.09e-6	1.23e-6	-5.73	4.9961032	-0.8078388	6048
ENSG00000228907	7.09e-6	1.23e-6	-5.73	4.9961032	-0.8078388	6048
ENSG00000223767	7.09e-6	1.23e-6	-5.73	4.9961032	-0.8078388	6048
ENSG00000227277	7.09e-6	1.23e-6	-5.73	4.9961032	-0.8078388	6048
ENSG00000196233	7.09e-6	1.23e-6	-5.73	4.9958217	-1.08843538	84458
ENSG00000179817	7.09e-6	1.24e-6	5.73	4.9946212	0.18361656	117196
ENSG00000112406	7.09e-6	1.24e-6	5.73	4.9943866	1.22854772	51696
ENSG00000188501	7.1e-6	1.24e-6	5.73	4.9939967	0.15985135	197021
ENSG00000211448	7.11e-6	1.24e-6	-5.73	4.9923986	-3.90317439	1734
ENSG00000023171	7.11e-6	1.24e-6	5.73	4.9916304	0.41810286	57476
ENSG00000109917	7.12e-6	1.24e-6	-5.73	4.9893265	-1.3703117	8882
ENSG00000261652	7.13e-6	1.24e-6	-5.73	4.9887067	-1.4876825	145788
ENSG00000198804	7.15e-6	1.25e-6	-5.73	4.9848945	-0.74186454	4512
ENSG00000145979	7.17e-6	1.25e-6	-5.73	4.9829769	-1.55017385	51256
ENSG00000148950	7.17e-6	1.25e-6	-5.73	4.9827682	-1.12890179	196294
ENSG00000231999	7.17e-6	1.25e-6	5.73	4.9816712	0.10219492	400761
ENSG00000128607	7.18e-6	1.25e-6	-5.73	4.9801791	-1.61448774	23008
ENSG00000184207	7.19e-6	1.26e-6	-5.73	4.9787009	-1.67975647	283871
ENSG00000131797	7.19e-6	1.26e-6	5.73	4.9781837	0.62479548	100132341
ENSG00000198692	7.19e-6	1.26e-6	5.73	4.9780316	0.23591255	9086
ENSG00000112164	7.21e-6	1.26e-6	5.73	4.9758858	0.42911326	2740
ENSG00000132872	7.22e-6	1.26e-6	5.73	4.9742263	0.15712666	6860
ENSG00000186815	7.22e-6	1.26e-6	5.73	4.9740697	0.73741918	53373
ENSG00000073849	7.22e-6	1.26e-6	5.73	4.9735959	0.15075246	6480
ENSG00000103549	7.22e-6	1.26e-6	-5.72	4.9731996	-1.24939088	9810
ENSG00000230513	7.24e-6	1.27e-6	5.72	4.971051	0.39576323	439931
ENSG00000102606	7.24e-6	1.27e-6	5.72	4.9704669	0.18129402	8874
ENSG00000136014	7.24e-6	1.27e-6	5.72	4.9702882	0.08290052	84101
ENSG00000139354	7.24e-6	1.27e-6	-5.72	4.9697027	-1.06001847	283431
ENSG00000143153	7.25e-6	1.27e-6	-5.72	4.9679475	-2.29999776	481
ENSG00000102996	7.27e-6	1.27e-6	5.72	4.9655761	0.36107223	4324
ENSG00000168556	7.27e-6	1.27e-6	-5.72	4.964743	-1.26035054	3622
ENSG00000187045	7.28e-6	1.28e-6	5.72	4.9638798	0.53212598	164656
ENSG00000232548	7.29e-6	1.28e-6	5.72	4.9629392	1.08414728	101928031
ENSG00000055813	7.29e-6	1.28e-6	5.72	4.9628571	0.51420694	114800
ENSG00000261787	7.3e-6	1.28e-6	5.72	4.9613137	0.21928999	100129654
ENSG00000198799	7.31e-6	1.28e-6	5.72	4.9593998	0.26767094	9860
ENSG00000226648	7.32e-6	1.28e-6	5.72	4.9579684	0.19138142	101927117
ENSG00000132874	7.32e-6	1.28e-6	5.72	4.9579175	0.17357953	8170
ENSG00000285096	7.32e-6	1.28e-6	5.72	4.9579175	0.17357953	8170
ENSG00000215595	7.32e-6	1.28e-6	5.72	4.9576669	0.24938114	400831
ENSG00000261095	7.32e-6	1.28e-6	5.72	4.9570786	0.09152687	101928708
ENSG00000127124	7.34e-6	1.29e-6	-5.72	4.9539259	-2.10522459	59269
ENSG00000173226	7.35e-6	1.29e-6	-5.72	4.9529194	-1.01855875	9657
ENSG00000235162	7.35e-6	1.29e-6	-5.72	4.952626	-2.3821008	387882
ENSG00000256594	7.37e-6	1.29e-6	-5.72	4.9501996	-1.95459689	374443
ENSG00000244227	7.37e-6	1.29e-6	5.72	4.9493827	0.13754251	646168
ENSG00000163492	7.37e-6	1.29e-6	5.72	4.9490771	0.39406717	285025
ENSG00000240194	7.37e-6	1.29e-6	5.72	4.9486819	0.09416836	643160
ENSG00000178171	7.39e-6	1.3e-6	5.72	4.9460674	0.07973096	205147
ENSG00000139579	7.39e-6	1.3e-6	-5.72	4.9458171	-0.82429074	79035
ENSG00000234199	7.4e-6	1.3e-6	5.72	4.9454643	0.22809287	440900
ENSG00000114054	7.41e-6	1.3e-6	-5.72	4.9436745	-1.64264459	5096
ENSG00000105357	7.41e-6	1.3e-6	5.72	4.9434485	1.26990474	79784
ENSG00000231256	7.42e-6	1.3e-6	5.72	4.9421913	0.1726407	284067
